호선,역번호,역명,hour,승차_Weekday,승차_Saturday,승차_Sunday,하차_Weekday,하차_Saturday,하차_Sunday,환승_Weekday,환승_Saturday,환승_Sunday,interval_Weekday,interval_Saturday,interval_Sunday,capacity,상선_Weekday,상선_Saturday,상선_Sunday,하선_Weekday,하선_Saturday,하선_Sunday
3,322,불광,08-09시간대,2495.1544715447153,803.0,470.63461538461536,1232.6897959183673,684.5576923076923,453.1730769230769,2539.9517491872543,957.071035325359,586.4906579794747,3.0,6.5,6.5,1576,15.2,12.649999999999999,8.6,101.75,39.6,23.2
3,322,불광,09-10시간대,1276.7877551020408,904.1960784313726,644.2115384615385,940.2103174603175,1092.34,878.4255319148937,1510.542750269355,1284.5396595572865,966.6648423745512,6.5,6.5,6.5,1576,12.850000000000001,18.75,14.8,61.55,41.95,28.799999999999997
3,322,불광,10-11시간대,827.22,894.2549019607843,653.2307692307693,750.9453125,1024.0,853.3333333333334,1075.2766098565896,1234.1747916946044,956.4607213800745,6.5,6.5,6.5,1576,13.9,18.8,14.100000000000001,49.599999999999994,45.3,31.950000000000003
3,322,불광,11-12시간대,757.6108949416342,939.9607843137255,634.9423076923077,746.1167315175097,882.843137254902,618.3529411764706,1024.558790843836,1172.7631442007698,795.6698794263533,6.5,6.5,6.5,1576,17.45,20.9,14.45,35.650000000000006,46.55,30.200000000000003
3,322,불광,12-13시간대,786.7109375,982.4901960784314,746.2549019607843,806.5116279069767,969.1960784313726,699.8039215686274,1085.535808770244,1255.6840067679382,918.0482019696295,6.5,6.5,6.5,1576,25.0,22.45,16.4,34.95,40.7,27.25
3,322,불광,13-14시간대,782.10546875,990.2352941176471,784.2692307692307,900.0234375,1019.6274509803922,820.0,1146.1117877372387,1293.1138256081615,1018.490021856941,6.5,6.5,6.5,1576,28.85,27.450000000000003,20.35,37.2,34.7,27.6
3,322,불광,14-15시간대,782.7322834645669,1006.4313725490196,789.5882352941177,874.8142292490119,994.2549019607843,782.3333333333334,1129.362672435667,1287.209829916478,997.9537113113571,6.5,6.5,6.5,1576,28.15,29.5,21.75,25.75,38.45,24.7
3,322,불광,15-16시간대,841.0438247011953,1023.7058823529412,818.6538461538462,981.2,970.3529411764706,751.5769230769231,1241.5785257964267,1282.9458330280402,996.8802865510651,6.5,6.5,6.5,1576,47.25,32.7,21.65,30.299999999999997,33.65,23.85
3,322,불광,16-17시간대,906.984496124031,1077.3725490196077,841.48,1115.6414342629482,1070.7843137254902,782.3076923076923,1378.1080703068244,1382.090068371928,1030.8815568547107,6.5,6.5,6.5,1576,46.35,41.4,29.200000000000003,30.049999999999997,37.9,23.299999999999997
3,322,불광,17-18시간대,986.3882352941176,951.3725490196078,749.86,1418.342741935484,1135.8431372549019,777.2115384615385,1638.4538123680056,1342.881481598954,969.4801188944147,6.5,6.5,6.5,1576,82.9,45.400000000000006,29.65,23.549999999999997,30.95,20.0
3,322,불광,18-19시간대,1121.7044534412955,701.3461538461538,589.3725490196078,2296.2995951417006,1009.3529411764706,748.1176470588235,2328.843357996707,1100.6366761234835,849.1220755908877,3.0,6.5,6.5,1576,95.85,43.75,31.1,21.0,20.0,16.05
3,322,불광,19-20시간대,553.9007936507936,523.5471698113207,449.7692307692308,1820.4609053497943,814.0769230769231,631.3846153846154,1617.7618263769086,860.6061345228779,686.383795986637,3.0,6.5,6.5,1576,60.7,35.8,25.6,12.1,13.600000000000001,12.9
3,322,불광,20-21시간대,445.3937007874016,421.4901960784314,342.078431372549,990.1714285714286,686.4705882352941,548.7115384615385,978.1165466626613,712.8444028937181,565.528951403775,6.5,6.5,6.5,1576,43.1,33.65,24.2,8.850000000000001,10.3,10.350000000000001
3,322,불광,21-22시간대,382.8588235294118,369.54901960784315,278.96078431372547,856.5041322314049,715.6153846153846,541.3265306122449,844.4349821256976,698.177573359842,520.7694751505837,6.5,6.5,6.5,1576,39.35,37.8,27.45,10.25,12.7,10.2
3,322,불광,22-23시간대,234.3501945525292,250.76923076923077,175.07692307692307,746.7058823529412,579.811320754717,427.62745098039215,668.4386255981151,534.3823587338939,382.6342731840434,6.5,6.5,6.5,1576,37.25,34.900000000000006,21.1,8.65,9.95,7.949999999999999
3,322,불광,23-24시간대,87.8,88.5111111111111,52.11764705882353,444.1115384615385,450.5531914893617,277.48979591836735,362.4157946511235,346.82542590762364,209.2553328103687,6.5,6.5,6.5,1576,25.4,23.55,12.25,5.75,8.85,5.8
3,322,불광,24시이후,15.516339869281046,1.2758620689655173,1.0714285714285714,124.37254901960785,61.36666666666667,34.44827586206897,95.31273372291257,40.303209846875006,22.550120547708033,6.5,6.5,6.5,1576,9.85,0.0,0.0,2.3,0.0,0.0
3,323,녹번,06시이전,373.4898785425101,262.88235294117646,134.78846153846155,28.18146718146718,20.862745098039216,12.42,0.0,0.0,0.0,6.5,6.5,6.5,1576,17.9,14.8,6.9,37.4,18.0,9.3
3,323,녹번,06-07시간대,1059.331983805668,365.7843137254902,208.42307692307693,130.832,104.41509433962264,80.70588235294117,0.0,0.0,0.0,6.5,6.5,6.5,1576,10.75,9.25,5.300000000000001,45.2,19.4,11.25
3,323,녹번,07-08시간대,3025.7398373983738,629.5882352941177,324.53846153846155,294.3688524590164,144.33333333333334,95.90384615384616,0.0,0.0,0.0,3.0,6.5,6.5,1576,13.1,8.1,4.95,89.85,24.85,13.75
3,323,녹번,08-09시간대,3165.1700404858298,904.7647058823529,506.53846153846155,750.6929460580913,274.57142857142856,178.69230769230768,0.0,0.0,0.0,3.0,6.5,6.5,1576,13.5,12.649999999999999,8.85,117.2,44.2,25.450000000000003
3,323,녹번,09-10시간대,1643.8170731707316,1024.0196078431372,708.7115384615385,375.8024193548387,347.6862745098039,226.96153846153845,0.0,0.0,0.0,6.5,6.5,6.5,1576,12.65,18.25,14.55,70.94999999999999,46.3,31.6
3,323,녹번,10-11시간대,889.0992063492064,954.8627450980392,724.6153846153846,318.3794466403162,307.58,280.13461538461536,0.0,0.0,0.0,6.5,6.5,6.5,1576,13.600000000000001,19.1,13.55,54.25,46.6,34.0
3,323,녹번,11-12시간대,686.643137254902,944.6274509803922,647.3461538461538,348.87698412698415,375.98039215686276,235.28846153846155,0.0,0.0,0.0,6.5,6.5,6.5,1576,17.2,19.35,14.95,38.7,53.45,34.65
3,323,녹번,12-13시간대,677.5426356589147,923.2941176470588,707.4807692307693,418.396,437.7450980392157,291.62745098039215,0.0,0.0,0.0,6.5,6.5,6.5,1576,25.7,23.6,16.1,37.7,44.25,29.85
3,323,녹번,13-14시간대,612.1102362204724,864.9607843137255,649.1346153846154,438.8764940239044,473.9019607843137,349.38461538461536,0.0,0.0,0.0,6.5,6.5,6.5,1576,28.25,27.8,20.15,40.099999999999994,37.75,30.1
3,323,녹번,14-15시간대,544.8333333333334,732.2264150943396,547.7307692307693,495.31325301204816,540.1960784313726,388.53846153846155,0.0,0.0,0.0,6.5,6.5,6.5,1576,28.4,29.65,21.15,27.2,41.7,26.799999999999997
3,323,녹번,15-16시간대,520.399209486166,681.7450980392157,472.11538461538464,633.6980392156863,618.7843137254902,448.0,0.0,0.0,0.0,6.5,6.5,6.5,1576,47.95,32.25,22.8,31.0,36.2,25.4
3,323,녹번,16-17시간대,562.4202334630351,661.8490566037735,444.1923076923077,921.3373493975904,738.5192307692307,533.6923076923077,0.0,0.0,0.0,6.5,6.5,6.5,1576,46.55,44.0,28.450000000000003,31.3,40.25,24.3
3,323,녹번,17-18시간대,647.2177419354839,564.3584905660377,375.90384615384613,1328.9271255060728,822.0784313725491,570.1346153846154,0.0,0.0,0.0,6.5,6.5,6.5,1576,84.2,45.75,29.799999999999997,24.450000000000003,32.849999999999994,20.65
3,323,녹번,18-19시간대,802.3577235772358,391.52830188679246,282.40384615384613,2468.127572016461,841.0,635.2884615384615,0.0,0.0,0.0,3.0,6.5,6.5,1576,96.65,46.3,31.75,21.85,20.7,16.55
3,323,녹번,19-20시간대,344.28395061728395,245.79245283018867,213.67307692307693,2055.5925925925926,702.7450980392157,545.6923076923077,0.0,0.0,0.0,3.0,6.5,6.5,1576,61.550000000000004,36.85,25.0,12.85,13.6,12.9
3,323,녹번,20-21시간대,250.48031496062993,203.48076923076923,173.69230769230768,1119.2122448979592,661.6078431372549,509.3921568627451,0.0,0.0,0.0,6.5,6.5,6.5,1576,44.349999999999994,34.85,26.299999999999997,9.05,10.25,10.35
3,323,녹번,21-22시간대,214.6175298804781,171.47169811320754,131.69230769230768,984.0595744680851,720.0576923076923,555.8235294117648,0.0,0.0,0.0,6.5,6.5,6.5,1576,39.25,39.25,28.45,9.95,12.3,10.100000000000001
3,323,녹번,22-23시간대,145.7686274509804,126.5576923076923,88.57692307692308,863.1195219123506,635.9811320754717,444.86,0.0,0.0,0.0,6.5,6.5,6.5,1576,38.2,34.849999999999994,20.7,8.65,9.7,7.800000000000001
3,323,녹번,23-24시간대,47.648648648648646,41.56,30.0,501.73846153846154,443.72340425531917,259.4583333333333,0.0,0.0,0.0,6.5,6.5,6.5,1576,26.6,25.0,12.649999999999999,5.55,8.35,5.35
3,323,녹번,24시이후,8.444444444444445,1.0,0.56,126.84313725490196,19.8,13.379310344827585,0.0,0.0,0.0,6.5,6.5,6.5,1576,10.9,0.0,0.0,2.15,0.0,0.0
3,324,홍제,06시이전,374.2914979757085,272.4901960784314,151.53846153846155,54.50588235294118,33.94117647058823,24.75,0.0,0.0,0.0,6.5,6.5,6.5,1576,16.5,14.2,6.1,42.6,21.9,12.0
3,324,홍제,06-07시간대,965.3198380566802,438.3921568627451,244.03846153846155,256.3307086614173,216.35849056603774,138.59615384615384,0.0,0.0,0.0,6.5,6.5,6.5,1576,10.3,8.3,5.050000000000001,45.5,21.1,11.6
3,324,홍제,07-08시간대,2705.081300813008,642.0588235294117,358.46153846153845,427.14285714285717,260.7307692307692,169.9,0.0,0.0,0.0,3.0,6.5,6.5,1576,12.25,8.15,4.95,94.0,26.35,14.6
3,324,홍제,08-09시간대,2866.8785425101214,954.6470588235294,549.5192307692307,1024.261224489796,483.34,254.44,0.0,0.0,0.0,3.0,6.5,6.5,1576,13.149999999999999,12.65,8.35,127.30000000000001,47.8,27.55
3,324,홍제,09-10시간대,1610.3481781376518,1073.686274509804,721.25,707.011673151751,571.4509803921569,382.46153846153845,0.0,0.0,0.0,6.5,6.5,6.5,1576,12.6,19.6,15.65,76.55,52.2,34.85
3,324,홍제,10-11시간대,1014.515873015873,1099.1176470588234,782.3269230769231,597.6901960784314,541.9803921568628,491.5769230769231,0.0,0.0,0.0,6.5,6.5,6.5,1576,13.45,18.9,13.65,58.45,49.2,35.6
3,324,홍제,11-12시간대,889.817120622568,1157.0,766.8461538461538,592.70703125,613.04,368.34615384615387,0.0,0.0,0.0,6.5,6.5,6.5,1576,17.85,19.200000000000003,15.0,42.65,59.35,37.0
3,324,홍제,12-13시간대,945.6536964980545,1218.5882352941176,944.6923076923077,653.9260700389106,710.0576923076923,436.6923076923077,0.0,0.0,0.0,6.5,6.5,6.5,1576,27.1,24.0,16.1,40.25,48.6,34.95
3,324,홍제,13-14시간대,827.498023715415,1123.7254901960785,856.1538461538462,719.3188976377953,749.16,520.1730769230769,0.0,0.0,0.0,6.5,6.5,6.5,1576,29.15,28.35,20.75,45.5,42.650000000000006,31.8
3,324,홍제,14-15시간대,775.4173228346457,1022.6470588235294,764.3653846153846,767.7372549019608,797.1960784313726,582.1153846153846,0.0,0.0,0.0,6.5,6.5,6.5,1576,30.4,30.45,21.7,28.9,43.400000000000006,30.35
3,324,홍제,15-16시간대,808.6007751937984,945.66,709.4615384615385,943.1274900398406,909.843137254902,665.2307692307693,0.0,0.0,0.0,6.5,6.5,6.5,1576,51.0,34.15,24.25,32.05,39.7,27.05
3,324,홍제,16-17시간대,924.1089494163424,950.8653846153846,659.4807692307693,1148.2274509803922,1042.0980392156862,740.5,0.0,0.0,0.0,6.5,6.5,6.5,1576,50.599999999999994,47.4,30.1,34.7,42.7,26.45
3,324,홍제,17-18시간대,1010.7330677290837,830.3584905660377,560.3269230769231,1481.1451612903227,1120.698113207547,790.5576923076923,0.0,0.0,0.0,6.5,6.5,6.5,1576,99.5,49.0,32.1,25.75,35.85,22.5
3,324,홍제,18-19시간대,1020.591093117409,566.0188679245283,421.21153846153845,2463.3703703703704,1077.64,786.75,0.0,0.0,0.0,3.0,6.5,6.5,1576,107.0,50.55,34.75,23.6,23.95,18.35
3,324,홍제,19-20시간대,491.31889763779526,404.0943396226415,317.13461538461536,1977.360655737705,869.0980392156863,685.1346153846154,0.0,0.0,0.0,3.0,6.5,6.5,1576,69.65,40.4,26.95,12.8,14.45,13.2
3,324,홍제,20-21시간대,381.875,334.2641509433962,260.5,1069.1234567901236,718.0769230769231,585.4615384615385,0.0,0.0,0.0,6.5,6.5,6.5,1576,49.400000000000006,38.349999999999994,29.0,9.1,10.45,10.95
3,324,홍제,21-22시간대,320.02713178294573,282.35849056603774,203.76470588235293,989.5884773662551,849.1153846153846,642.3076923076923,0.0,0.0,0.0,6.5,6.5,6.5,1576,44.5,42.849999999999994,31.1,10.25,12.3,9.7
3,324,홍제,22-23시간대,220.8875968992248,185.0188679245283,137.7843137254902,811.6062992125984,696.7254901960785,494.4901960784314,0.0,0.0,0.0,6.5,6.5,6.5,1576,42.6,38.75,23.200000000000003,8.45,10.1,7.9
3,324,홍제,23-24시간대,78.45769230769231,68.71698113207547,45.92307692307692,515.8560311284047,486.3333333333333,311.90909090909093,0.0,0.0,0.0,6.5,6.5,6.5,1576,30.4,26.05,13.7,5.75,7.75,4.8
3,324,홍제,24시이후,16.217105263157894,2.892857142857143,2.75,128.05228758169935,2.111111111111111,2.8620689655172415,0.0,0.0,0.0,6.5,6.5,6.5,1576,12.8,0.0,0.0,1.9,0.0,0.0
3,325,무악재,06시이전,66.98015873015873,49.8235294117647,31.666666666666668,10.395348837209303,9.773584905660377,5.96078431372549,0.0,0.0,0.0,6.5,6.5,6.5,1576,14.7,12.1,5.2,43.7,22.8,12.5
3,325,무악재,06-07시간대,220.61133603238866,79.9245283018868,49.82692307692308,102.46538461538462,79.90566037735849,31.75,0.0,0.0,0.0,6.5,6.5,6.5,1576,10.2,8.6,5.2,46.65,21.45,11.850000000000001
3,325,무악재,07-08시간대,612.560975609756,114.26923076923077,67.6923076923077,120.87755102040816,52.32,33.38461538461539,0.0,0.0,0.0,3.0,6.5,6.5,1576,12.2,8.3,5.8,94.5,26.9,15.0
3,325,무악재,08-09시간대,695.2113821138212,204.5,123.07692307692308,248.3155737704918,95.13461538461539,58.05882352941177,0.0,0.0,0.0,3.0,6.5,6.5,1576,13.45,13.05,8.399999999999999,132.65,48.7,28.05
3,325,무악재,09-10시간대,382.58367346938775,261.80392156862746,167.44230769230768,136.86274509803923,124.76923076923077,75.33333333333333,0.0,0.0,0.0,6.5,6.5,6.5,1576,13.45,19.35,16.05,79.1,53.4,35.65
3,325,무악재,10-11시간대,238.38671875,260.4313725490196,186.25,127.33590733590734,136.19607843137254,103.32692307692308,0.0,0.0,0.0,6.5,6.5,6.5,1576,14.2,20.3,13.399999999999999,60.099999999999994,50.2,36.35
3,325,무악재,11-12시간대,198.93700787401573,254.0,181.23529411764707,124.37451737451738,142.66037735849056,88.62745098039215,0.0,0.0,0.0,6.5,6.5,6.5,1576,19.25,21.25,16.1,42.8,60.400000000000006,37.95
3,325,무악재,12-13시간대,187.53725490196078,257.734693877551,184.40384615384616,133.05426356589146,144.33962264150944,101.01923076923077,0.0,0.0,0.0,6.5,6.5,6.5,1576,28.15,24.25,16.8,42.25,49.6,36.55
3,325,무악재,13-14시간대,175.21317829457365,234.05882352941177,180.09615384615384,152.52713178294573,162.2941176470588,127.1923076923077,0.0,0.0,0.0,6.5,6.5,6.5,1576,30.9,28.9,21.15,45.5,44.35,31.55
3,325,무악재,14-15시간대,164.14728682170542,209.7,151.30769230769232,161.89494163424123,168.2549019607843,128.5,0.0,0.0,0.0,6.5,6.5,6.5,1576,32.2,33.7,23.3,29.4,44.4,31.0
3,325,무악재,15-16시간대,158.8228346456693,204.08,129.84615384615384,204.54296875,203.9245283018868,156.47058823529412,0.0,0.0,0.0,6.5,6.5,6.5,1576,56.45,39.1,26.15,32.45,40.55,27.3
3,325,무악재,16-17시간대,196.94117647058823,205.6346153846154,123.58823529411765,263.81640625,225.1509433962264,169.98039215686273,0.0,0.0,0.0,6.5,6.5,6.5,1576,54.55,49.900000000000006,32.55,36.1,43.65,26.95
3,325,무악재,17-18시간대,244.16935483870967,181.39622641509433,118.98076923076923,351.664,264.96078431372547,183.82692307692307,0.0,0.0,0.0,6.5,6.5,6.5,1576,106.85,53.6,34.75,25.9,36.8,22.85
3,325,무악재,18-19시간대,277.23673469387757,114.45283018867924,79.8076923076923,606.7966804979253,239.0392156862745,171.71153846153845,0.0,0.0,0.0,3.0,6.5,6.5,1576,113.1,55.4,37.25,24.5,24.299999999999997,18.549999999999997
3,325,무악재,19-20시간대,114.02008032128514,69.09615384615384,53.64705882352941,480.60165975103735,196.81132075471697,151.05769230769232,0.0,0.0,0.0,3.0,6.5,6.5,1576,75.0,43.0,30.35,12.55,14.55,13.3
3,325,무악재,20-21시간대,83.30278884462152,54.867924528301884,41.59615384615385,285.45344129554655,173.11764705882354,134.54,0.0,0.0,0.0,6.5,6.5,6.5,1576,52.05,43.85,32.4,9.25,10.6,11.0
3,325,무악재,21-22시간대,69.74509803921569,45.63461538461539,34.40384615384615,263.744,202.3653846153846,149.23076923076923,0.0,0.0,0.0,6.5,6.5,6.5,1576,47.75,46.7,34.3,10.5,11.9,9.3
3,325,무악재,22-23시간대,48.69767441860465,38.60377358490566,26.096153846153847,219.8406374501992,174.44230769230768,122.91304347826087,0.0,0.0,0.0,6.5,6.5,6.5,1576,48.25,42.849999999999994,25.75,8.45,10.5,8.55
3,325,무악재,23-24시간대,19.46923076923077,16.71698113207547,11.403846153846153,142.3011583011583,134.7391304347826,85.02083333333333,0.0,0.0,0.0,6.5,6.5,6.5,1576,30.55,29.25,15.9,5.75,7.75,4.75
3,325,무악재,24시이후,5.496732026143791,1.0357142857142858,0.68,38.97385620915033,0.5185185185185185,0.37037037037037035,0.0,0.0,0.0,6.5,6.5,6.5,1576,12.8,0.0,0.0,1.85,0.0,0.0
3,326,독립문,06시이전,193.5506072874494,148.72549019607843,84.62745098039215,28.735408560311285,25.32075471698113,21.134615384615383,0.0,0.0,0.0,6.5,6.5,6.5,1576,14.2,11.6,5.0,30.9,18.5,9.9
3,326,독립문,06-07시간대,230.9068825910931,123.0377358490566,78.11764705882354,189.66801619433198,106.13461538461539,66.5,0.0,0.0,0.0,6.5,6.5,6.5,1576,9.85,8.7,5.25,47.65,21.8,12.45
3,326,독립문,07-08시간대,630.6666666666666,183.01960784313727,105.49019607843137,578.2429149797571,163.50943396226415,88.86538461538461,0.0,0.0,0.0,3.0,6.5,6.5,1576,12.149999999999999,8.6,6.1,91.95,27.0,14.95
3,326,독립문,08-09시간대,711.1219512195122,295.8301886792453,186.28846153846155,828.3140495867768,316.8269230769231,197.71153846153845,0.0,0.0,0.0,3.0,6.5,6.5,1576,13.5,13.350000000000001,8.45,132.95,47.25,27.200000000000003
3,326,독립문,09-10시간대,519.0696721311475,388.34615384615387,247.67307692307693,482.8543307086614,649.7735849056604,513.4117647058823,0.0,0.0,0.0,6.5,6.5,6.5,1576,13.95,19.6,16.4,80.5,53.65,35.6
3,326,독립문,10-11시간대,396.832,409.2830188679245,323.21153846153845,420.71206225680936,636.5283018867924,543.9615384615385,0.0,0.0,0.0,6.5,6.5,6.5,1576,14.45,20.6,13.45,60.85,52.7,38.2
3,326,독립문,11-12시간대,386.1887550200803,475.39622641509436,331.34615384615387,350.8941176470588,453.1509433962264,334.65384615384613,0.0,0.0,0.0,6.5,6.5,6.5,1576,19.55,21.6,16.35,44.349999999999994,58.2,36.85
3,326,독립문,12-13시간대,410.75396825396825,542.8269230769231,450.05882352941177,334.00395256916994,442.64150943396226,333.0,0.0,0.0,0.0,6.5,6.5,6.5,1576,29.25,24.7,17.05,43.25,51.55,37.85
3,326,독립문,13-14시간대,388.72,543.8301886792453,439.1923076923077,365.1404958677686,471.2641509433962,377.8269230769231,0.0,0.0,0.0,6.5,6.5,6.5,1576,30.45,29.5,21.6,47.400000000000006,45.95,32.8
3,326,독립문,14-15시간대,405.37795275590554,552.566037735849,416.0,342.3715415019763,453.6792452830189,335.8627450980392,0.0,0.0,0.0,6.5,6.5,6.5,1576,32.9,34.2,23.799999999999997,30.299999999999997,46.45,32.35
3,326,독립문,15-16시간대,455.3540856031128,531.0754716981132,421.25,374.41960784313727,428.54716981132077,312.7692307692308,0.0,0.0,0.0,6.5,6.5,6.5,1576,57.15,39.75,26.700000000000003,32.45,42.849999999999994,28.450000000000003
3,326,독립문,16-17시간대,534.2576923076923,521.811320754717,387.9230769230769,420.6666666666667,434.79245283018867,314.1730769230769,0.0,0.0,0.0,6.5,6.5,6.5,1576,56.5,50.85,33.15,37.7,45.8,28.6
3,326,독립문,17-18시간대,554.1587301587301,483.37735849056605,321.078431372549,496.1434262948207,419.65384615384613,289.3529411764706,0.0,0.0,0.0,6.5,6.5,6.5,1576,108.6,55.0,35.5,26.799999999999997,38.75,23.450000000000003
3,326,독립문,18-19시간대,626.7265306122449,321.78846153846155,222.1346153846154,645.9872881355932,332.4423076923077,254.73076923076923,0.0,0.0,0.0,3.0,6.5,6.5,1576,115.30000000000001,57.4,38.55,25.35,25.0,18.75
3,326,독립문,19-20시간대,283.244,184.0566037735849,135.65384615384616,510.9387755102041,270.58490566037733,203.92307692307693,0.0,0.0,0.0,3.0,6.5,6.5,1576,76.95,44.05,31.1,13.399999999999999,15.100000000000001,13.5
3,326,독립문,20-21시간대,196.44094488188978,155.96153846153845,101.60416666666667,297.54,231.0392156862745,186.26923076923077,0.0,0.0,0.0,6.5,6.5,6.5,1576,53.3,44.8,33.2,9.399999999999999,10.899999999999999,11.1
3,326,독립문,21-22시간대,171.234126984127,123.05882352941177,86.54901960784314,269.1030042918455,226.77358490566039,169.53846153846155,0.0,0.0,0.0,6.5,6.5,6.5,1576,49.45,46.5,34.55,10.6,11.85,9.5
3,326,독립문,22-23시간대,112.92607003891051,88.37735849056604,58.90384615384615,248.13385826771653,202.20754716981133,143.15686274509804,0.0,0.0,0.0,6.5,6.5,6.5,1576,49.65,44.35,26.35,8.6,10.35,8.5
3,326,독립문,23-24시간대,35.84108527131783,27.98076923076923,19.615384615384617,178.32627118644066,157.58,112.65384615384616,0.0,0.0,0.0,6.5,6.5,6.5,1576,30.4,30.45,15.649999999999999,5.75,7.35,4.65
3,326,독립문,24시이후,7.0,0.0,0.15384615384615385,106.68,118.96428571428571,58.9,0.0,0.0,0.0,6.5,6.5,6.5,1576,13.399999999999999,0.0,0.0,1.75,0.0,0.0
3,327,경복궁,06시이전,90.60317460317461,74.26923076923077,46.5,73.97154471544715,24.67924528301887,15.23076923076923,0.0,0.0,0.0,6.5,6.5,6.5,1576,14.2,11.4,6.3,31.3,21.4,10.9
3,327,경복궁,06-07시간대,228.3780487804878,111.75471698113208,77.84615384615384,546.8103448275862,200.7608695652174,126.84782608695652,0.0,0.0,0.0,6.5,6.5,6.5,1576,9.7,8.65,4.85,45.1,20.85,11.899999999999999
3,327,경복궁,07-08시간대,555.6747967479674,184.48076923076923,118.19607843137256,1702.1666666666667,355.62,285.3404255319149,0.0,0.0,0.0,3.0,6.5,6.5,1576,13.25,9.149999999999999,6.05,89.05,26.450000000000003,14.25
3,327,경복궁,08-09시간대,789.4512195121952,343.38461538461536,248.40384615384616,5139.239837398374,1001.8846153846154,851.9038461538462,0.0,0.0,0.0,3.0,6.5,6.5,1576,14.15,15.200000000000001,10.55,127.55,44.849999999999994,25.65
3,327,경복궁,09-10시간대,715.3951612903226,496.53846153846155,346.71153846153845,2852.4092664092664,1852.0943396226414,1557.3653846153845,0.0,0.0,0.0,6.5,6.5,6.5,1576,14.05,21.15,17.85,78.35,54.5,34.45
3,327,경복궁,10-11시간대,598.4055118110236,540.2075471698113,421.61538461538464,1719.6807692307693,2025.6415094339623,1693.0384615384614,0.0,0.0,0.0,6.5,6.5,6.5,1576,16.1,23.15,15.05,61.2,51.95,37.7
3,327,경복궁,11-12시간대,734.0038759689922,733.811320754717,579.7692307692307,1426.2529182879377,2163.2075471698113,1819.923076923077,0.0,0.0,0.0,6.5,6.5,6.5,1576,20.1,23.2,17.450000000000003,47.400000000000006,59.75,38.25
3,327,경복궁,12-13시간대,898.5736434108527,1050.811320754717,879.4423076923077,1256.6796875,2187.943396226415,1726.923076923077,0.0,0.0,0.0,6.5,6.5,6.5,1576,31.2,25.95,17.7,46.85,57.900000000000006,40.6
3,327,경복궁,13-14시간대,1098.6692307692308,1338.2264150943397,1142.173076923077,1212.513725490196,2288.5471698113206,1700.88,0.0,0.0,0.0,6.5,6.5,6.5,1576,30.85,30.65,22.35,53.7,51.8,37.1
3,327,경복궁,14-15시간대,1329.3384615384616,1700.0943396226414,1399.0961538461538,1060.4545454545455,2124.096153846154,1597.4423076923076,0.0,0.0,0.0,6.5,6.5,6.5,1576,34.25,34.8,24.3,37.650000000000006,55.35,39.7
3,327,경복궁,15-16시간대,1694.7423076923078,2020.566037735849,1588.423076923077,886.4173228346457,1882.0377358490566,1254.3725490196077,0.0,0.0,0.0,6.5,6.5,6.5,1576,57.65,41.900000000000006,27.6,42.1,54.55,37.55
3,327,경복궁,16-17시간대,2021.2346153846154,2289.576923076923,1728.2115384615386,915.9711934156379,1665.6603773584907,1017.7843137254902,0.0,0.0,0.0,6.5,6.5,6.5,1576,58.05,52.05,33.7,52.0,58.2,36.75
3,327,경복궁,17-18시간대,2745.2879377431905,2361.173076923077,1707.78,1042.078125,1350.0384615384614,791.8846153846154,0.0,0.0,0.0,6.5,6.5,6.5,1576,110.1,56.1,36.6,37.25,57.7,32.15
3,327,경복궁,18-19시간대,4197.894736842105,1918.7358490566037,1383.1153846153845,1311.7976653696498,942.9423076923077,582.7884615384615,0.0,0.0,0.0,3.0,6.5,6.5,1576,115.4,58.6,39.400000000000006,39.0,36.05,25.7
3,327,경복궁,19-20시간대,1551.7710843373493,1332.923076923077,986.25,793.1785714285714,574.9811320754717,378.3269230769231,0.0,0.0,0.0,3.0,6.5,6.5,1576,78.25,45.2,31.8,18.4,23.75,18.4
3,327,경복궁,20-21시간대,1286.3709677419354,1279.1632653061224,957.6538461538462,408.7351778656126,352.92452830188677,272.46153846153845,0.0,0.0,0.0,6.5,6.5,6.5,1576,54.0,45.9,34.1,13.8,17.9,14.85
3,327,경복궁,21-22시간대,1357.3891050583657,1237.02,790.9019607843137,366.7865612648221,329.03846153846155,254.16,0.0,0.0,0.0,6.5,6.5,6.5,1576,50.3,47.150000000000006,34.55,16.6,17.9,13.8
3,327,경복궁,22-23시간대,819.8069498069498,851.4782608695652,411.36538461538464,331.5686274509804,269.9591836734694,191.59615384615384,0.0,0.0,0.0,6.5,6.5,6.5,1576,50.7,45.5,26.9,13.45,15.450000000000001,10.7
3,327,경복궁,23-24시간대,290.8076923076923,291.90909090909093,129.11111111111111,193.36293436293437,180.8913043478261,113.51020408163265,0.0,0.0,0.0,6.5,6.5,6.5,1576,31.3,31.25,16.1,8.35,9.95,5.95
3,327,경복궁,24시이후,38.38666666666666,1.3793103448275863,0.7241379310344828,52.054054054054056,27.3,15.75,0.0,0.0,0.0,6.5,6.5,6.5,1576,11.75,0.0,0.0,3.0,0.0,0.0
3,328,안국,06시이전,61.14229249011858,50.79245283018868,35.34615384615385,62.28048780487805,31.339622641509433,21.571428571428573,0.0,0.0,0.0,6.5,6.5,6.5,1576,15.0,11.5,6.5,31.2,21.4,10.9
